1	0.000000
2	0.000000
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
16	0.000000
17	0.000000
18	0.000000
19	0.000000
20	0.000000
21	0.000000
22	0.000000
23	0.000000
24	0.000000
25	0.000000
26	0.000000
27	0.000000
28	0.000000
29	0.000000
30	0.000000
31	0.000000
32	0.000000
33	0.000000
34	0.000000
35	0.000000
36	0.000000
37	0.000000
38	0.000000
39	0.000000
40	0.000000
41	0.000000
42	0.000000
43	0.000000
44	0.000000
45	0.000000
46	0.000000
47	0.000000
48	0.000000
49	0.000000
50	0.000000
51	0.000000
52	0.000000
53	0.000000
54	0.000000
55	0.000000
56	0.000000
57	0.000000
58	0.000000
59	0.000000
60	0.000000
61	0.000000
62	0.000000
63	0.000000
64	0.000000
65	0.000000
66	0.000000
67	0.000000
68	0.000000
69	0.000000
70	0.000000
71	0.000000
72	0.000000
73	0.000000
74	0.000000
75	0.000016
76	0.000016
77	0.000032
78	0.000032
79	0.000048
80	0.000048
81	0.000064
82	0.000064
83	0.000080
84	0.000080
85	0.000096
86	0.000096
87	0.000112
88	0.000112
89	0.000128
90	0.000128
91	0.000144
92	0.000144
93	0.000160
94	0.000160
95	0.000176
96	0.000176
97	0.000192
98	0.000192
99	0.000208
100	0.000208
101	0.000224
102	0.000224
103	0.000240
104	0.000240
105	0.000256
106	0.000256
107	0.000272
108	0.000272
109	0.000272
110	0.000272
111	0.000272
112	0.000272
113	0.000272
114	0.000272
115	0.000272
116	0.000272
117	0.000272
118	0.000272
119	0.000272
120	0.000272
121	0.000272
122	0.000272
123	0.000272
124	0.000272
125	0.000272
126	0.000272
127	0.000272
128	0.000272
129	0.000272
130	0.000272
131	0.000272
132	0.000272
133	0.000272
134	0.000272
135	0.000272
136	0.000272
137	0.000272
138	0.000272
139	0.000272
140	0.000272
141	0.000272
142	0.000272
143	0.000272
144	0.000272
145	0.000272
146	0.000272
147	0.000272
148	0.000272
149	0.000272
150	0.000272
151	0.000272
152	0.000272
153	0.000272
154	0.000272
155	0.000272
156	0.000272
157	0.000272
158	0.000272
159	0.000256
160	0.000272
161	0.000272
162	0.000272
163	0.000272
164	0.000272
165	0.000272
166	0.000272
167	0.000272
168	0.000272
169	0.000272
170	0.000272
171	0.000272
172	0.000272
173	0.000272
174	0.000272
175	0.000272
176	0.000272
177	0.000272
178	0.000272
179	0.000272
180	0.000272
181	0.000272
182	0.000272
183	0.000272
184	0.000272
185	0.000272
186	0.000272
187	0.000272
188	0.000272
189	0.000272
190	0.000272
191	0.000272
192	0.000272
193	0.000272
194	0.000272
195	0.000272
196	0.000272
197	0.000272
198	0.000272
199	0.000272
200	0.000272
201	0.000272
202	0.000272
203	0.000272
204	0.000272
205	0.000272
206	0.000272
207	0.000272
208	0.000272
209	0.000272
210	0.000272
211	0.000272
212	0.000272
213	0.000272
214	0.000272
215	0.000272
216	0.000272
217	0.000272
218	0.000272
219	0.000272
220	0.000272
221	0.000272
222	0.000272
223	0.000272
224	0.000272
225	0.000272
226	0.000272
227	0.000288
228	0.000336
229	0.000384
230	0.000496
231	0.000608
232	0.000848
233	0.001088
234	0.001552
235	0.002048
236	0.002976
237	0.003872
238	0.005680
239	0.007392
240	0.010800
241	0.013968
242	0.020320
243	0.026336
244	0.037568
245	0.047072
246	0.065296
247	0.080128
248	0.108464
249	0.127696
250	0.165632
251	0.187584
252	0.230560
253	0.245920
254	0.283200
255	0.285200
256	0.317696
257	0.311664
258	0.338224
259	0.325008
260	0.351328
261	0.335392
262	0.359968
263	0.341664
264	0.368512
265	0.347056
266	0.372016
267	0.351040
268	0.377984
269	0.354032
270	0.381168
271	0.357648
272	0.384192
273	0.361424
274	0.388704
275	0.363728
276	0.390752
277	0.366064
278	0.394208
279	0.369136
280	0.395584
281	0.370272
282	0.398768
283	0.371184
284	0.400944
285	0.374016
286	0.404928
287	0.375152
288	0.405504
289	0.376768
290	0.407536
291	0.376800
292	0.408144
293	0.378752
294	0.407680
295	0.380592
296	0.410640
297	0.380704
298	0.411520
299	0.381216
300	0.412064
301	0.385120
302	0.415360
303	0.385504
304	0.415936
305	0.386832
306	0.418160
307	0.388592
308	0.420336
309	0.388544
310	0.419680
311	0.389232
312	0.421184
313	0.389456
314	0.423952
315	0.391344
316	0.423200
317	0.392112
318	0.424272
319	0.391328
320	0.423072
321	0.392752
322	0.425312
323	0.395312
324	0.426640
325	0.394256
326	0.425968
327	0.394384
328	0.427712
329	0.396400
330	0.429392
331	0.397184
332	0.430096
333	0.397744
334	0.430192
335	0.397376
336	0.430032
337	0.398784
338	0.430848
339	0.398576
340	0.431920
341	0.398768
342	0.432864
343	0.400240
344	0.433008
345	0.401856
346	0.435680
347	0.400688
348	0.433632
349	0.400288
350	0.435344
351	0.402512
352	0.436848
353	0.403200
354	0.436736
355	0.404496
356	0.437680
357	0.404288
358	0.438336
359	0.404736
360	0.438256
361	0.404976
362	0.440480
363	0.405008
364	0.439952
365	0.405920
366	0.439136
367	0.406448
368	0.440160
369	0.404304
370	0.439328
371	0.405248
372	0.440640
373	0.407920
374	0.441296
375	0.406544
376	0.440640
377	0.407568
378	0.442800
379	0.408208
380	0.443424
381	0.409536
382	0.443360
383	0.409632
384	0.443232
385	0.409216
386	0.443648
387	0.409280
388	0.442592
389	0.408912
390	0.444384
391	0.408368
392	0.443360
393	0.408768
394	0.444016
395	0.409184
396	0.445616
397	0.410000
398	0.445104
399	0.411968
400	0.447920
401	0.412608
402	0.447520
403	0.412176
404	0.446768
405	0.413536
406	0.448640
407	0.412896
408	0.447456
409	0.412416
410	0.448144
411	0.413200
412	0.448256
413	0.411760
414	0.448592
415	0.413232
416	0.448736
417	0.412960
418	0.449008
419	0.413216
420	0.446816
421	0.411008
422	0.446240
423	0.413472
424	0.449072
425	0.413984
426	0.449056
427	0.413824
428	0.448720
429	0.413840
430	0.450336
431	0.415104
432	0.450352
433	0.416496
434	0.451088
435	0.415712
436	0.450976
437	0.415648
438	0.450960
439	0.416672
440	0.452544
441	0.416560
442	0.452192
443	0.416864
444	0.452784
445	0.418032
446	0.453424
447	0.415952
448	0.452096
449	0.417712
450	0.454128
451	0.419488
452	0.455200
453	0.418080
454	0.453456
455	0.418784
456	0.454800
457	0.418656
458	0.454848
459	0.420512
460	0.454480
461	0.419872
462	0.457488
463	0.417520
464	0.455200
465	0.419312
466	0.455952
467	0.419440
468	0.455104
469	0.419424
470	0.456608
471	0.419936
472	0.455792
473	0.420704
474	0.457632
475	0.420544
476	0.457632
477	0.421104
478	0.456848
479	0.421456
480	0.457696
481	0.420992
482	0.457456
483	0.420080
484	0.456368
485	0.420960
486	0.457200
487	0.420784
488	0.457376
489	0.423632
490	0.458960
491	0.421712
492	0.457712
493	0.422064
494	0.459248
495	0.423520
496	0.459184
497	0.421552
498	0.458096
499	0.421552
500	0.457664
501	0.421696
502	0.458448
503	0.421232
504	0.459584
505	0.423744
506	0.460192
507	0.423744
508	0.460560
509	0.424048
510	0.459616
511	0.424272
512	0.461136
513	0.423824
514	0.459728
515	0.423968
516	0.458576
517	0.422480
518	0.461824
519	0.425024
520	0.460688
521	0.424384
522	0.460560
523	0.425056
524	0.461872
525	0.424800
526	0.462384
527	0.425776
528	0.463472
529	0.427216
530	0.463184
531	0.426208
532	0.461888
533	0.425824
534	0.462432
535	0.424240
536	0.462096
537	0.424592
538	0.460976
539	0.424096
540	0.461088
541	0.424992
542	0.462608
543	0.424896
544	0.463024
545	0.426992
546	0.463088
547	0.424224
548	0.461504
549	0.425216
550	0.460784
551	0.425248
552	0.462640
553	0.426464
554	0.462080
555	0.425744
556	0.463968
557	0.426096
558	0.463888
559	0.427312
560	0.462432
561	0.425264
562	0.463312
563	0.425680
564	0.462400
565	0.427152
566	0.464720
567	0.427504
568	0.465200
569	0.427008
570	0.464336
571	0.427808
572	0.464576
573	0.427472
574	0.466320
575	0.426880
576	0.462096
577	0.425920
578	0.463536
579	0.426336
580	0.464704
581	0.426528
582	0.464384
583	0.427904
584	0.466384
585	0.428640
586	0.466400
587	0.428064
588	0.465104
589	0.426944
590	0.464432
591	0.427984
592	0.465152
593	0.428672
594	0.466768
595	0.428864
596	0.465632
597	0.426912
598	0.464608
599	0.427664
600	0.465728
601	0.427584
602	0.464224
603	0.427840
604	0.465040
605	0.427952
606	0.465776
607	0.429184
608	0.466864
609	0.429584
610	0.466016
611	0.428880
612	0.466192
613	0.429184
614	0.465376
615	0.428560
616	0.467248
617	0.429968
618	0.467824
619	0.430320
620	0.468864
621	0.430144
622	0.468608
623	0.428992
624	0.466912
625	0.429968
626	0.465840
627	0.429024
628	0.466720
629	0.429024
630	0.467360
631	0.429600
632	0.466288
633	0.429760
634	0.468768
635	0.429600
636	0.468480
637	0.430736
638	0.467040
639	0.430944
640	0.468304
641	0.429024
642	0.467536
643	0.430736
644	0.466832
645	0.429712
646	0.467552
647	0.429216
648	0.467712
649	0.431760
650	0.466768
651	0.429872
652	0.468896
653	0.430544
654	0.465856
655	0.430080
656	0.468528
657	0.430976
658	0.468784
659	0.428848
660	0.468800
661	0.430736
662	0.467792
663	0.430320
664	0.467920
665	0.430896
666	0.468208
667	0.430832
668	0.468864
669	0.430192
670	0.468192
671	0.429824
672	0.468640
673	0.433200
674	0.471664
675	0.434144
676	0.471008
677	0.434384
678	0.469472
679	0.432080
680	0.469344
681	0.430544
682	0.468608
683	0.431824
684	0.470016
685	0.432000
686	0.468528
687	0.430576
688	0.466880
689	0.431312
690	0.469952
691	0.431040
692	0.469600
693	0.431312
694	0.469728
695	0.434000
696	0.471472
697	0.432048
698	0.469440
699	0.431360
700	0.469888
701	0.432096
702	0.470256
703	0.431632
704	0.469408
705	0.432976
706	0.469248
707	0.431952
708	0.470896
709	0.432848
710	0.470576
711	0.433120
712	0.472352
713	0.432880
714	0.470592
715	0.432944
716	0.470992
717	0.432832
718	0.470736
719	0.431248
720	0.470288
721	0.431904
722	0.470528
723	0.432960
724	0.471392
725	0.433408
726	0.469424
727	0.432048
728	0.469936
729	0.431888
730	0.471344
731	0.431952
732	0.469280
733	0.431632
734	0.469568
735	0.432736
736	0.471952
737	0.434736
738	0.470864
739	0.434096
740	0.469216
741	0.432016
742	0.469760
743	0.432688
744	0.471360
745	0.432768
746	0.471136
747	0.433888
748	0.473104
749	0.434912
750	0.473344
751	0.433232
752	0.470768
753	0.431552
754	0.469936
755	0.434000
756	0.472432
757	0.434112
758	0.473136
759	0.433632
760	0.472576
761	0.435408
762	0.473648
763	0.433088
764	0.471648
765	0.433760
766	0.470832
767	0.431728
768	0.469792
769	0.432864
770	0.469488
771	0.433440
772	0.472256
773	0.434064
774	0.472304
775	0.434208
776	0.472464
777	0.434160
778	0.474016
779	0.434768
780	0.473456
781	0.435984
782	0.472208
783	0.434848
784	0.473024
785	0.434256
786	0.472592
787	0.433920
788	0.473424
789	0.434096
790	0.472928
791	0.432912
792	0.471616
793	0.433616
794	0.471552
795	0.436112
796	0.474384
797	0.434288
798	0.472352
799	0.434176
800	0.472960
801	0.434304
802	0.473136
803	0.435008
804	0.471840
805	0.434416
806	0.472528
807	0.433760
808	0.472144
809	0.434752
810	0.473776
811	0.434384
812	0.473664
813	0.434480
814	0.473024
815	0.435104
816	0.472880
817	0.434384
818	0.472832
819	0.435584
820	0.474352
821	0.434400
822	0.472720
823	0.434384
824	0.473264
825	0.434256
826	0.471536
827	0.434592
828	0.472608
829	0.434784
830	0.473216
831	0.435440
832	0.472560
833	0.434656
834	0.473056
835	0.434864
836	0.473952
837	0.434320
838	0.472832
839	0.436048
840	0.474064
841	0.434960
842	0.471232
843	0.434576
844	0.473040
845	0.434944
846	0.474352
847	0.436384
848	0.473776
849	0.436528
850	0.473936
851	0.436656
852	0.473760
853	0.435424
854	0.474144
855	0.436704
856	0.475056
857	0.435456
858	0.474384
859	0.438064
860	0.475232
861	0.437696
862	0.474688
863	0.435824
864	0.473664
865	0.435296
866	0.474816
867	0.434800
868	0.473744
869	0.435712
870	0.474576
871	0.434688
872	0.473616
873	0.436624
874	0.475680
875	0.435872
876	0.474320
877	0.437504
878	0.475360
879	0.437072
880	0.475136
881	0.437568
882	0.473904
883	0.435056
884	0.475056
885	0.434768
886	0.475952
887	0.436480
888	0.474992
889	0.436592
890	0.475936
891	0.435840
892	0.474640
893	0.436240
894	0.473264
895	0.434960
896	0.474512
897	0.436240
898	0.474592
899	0.435088
900	0.474752
901	0.436608
902	0.474448
903	0.435264
904	0.474240
905	0.435584
906	0.474032
907	0.435952
908	0.474864
909	0.436512
910	0.474848
911	0.435856
912	0.474784
913	0.436464
914	0.475920
915	0.436928
916	0.475696
917	0.436592
918	0.474896
919	0.436096
920	0.474448
921	0.437680
922	0.475984
923	0.436704
924	0.475968
925	0.436560
926	0.474384
927	0.435952
928	0.475168
929	0.436672
930	0.475296
931	0.436864
932	0.474336
933	0.436944
934	0.474448
935	0.436480
936	0.475728
937	0.435776
938	0.475632
939	0.436800
940	0.476544
941	0.435776
942	0.475792
943	0.438240
944	0.477088
945	0.438032
946	0.476624
947	0.437552
948	0.475920
949	0.437536
950	0.476112
951	0.438560
952	0.476576
953	0.436240
954	0.474496
955	0.436640
956	0.476304
957	0.436736
958	0.475152
959	0.437152
960	0.475216
961	0.437696
962	0.476176
963	0.436432
964	0.474672
965	0.435856
966	0.474880
967	0.437776
968	0.475472
969	0.435152
970	0.475312
971	0.438224
972	0.476320
973	0.437456
974	0.476880
975	0.437856
976	0.475712
977	0.437056
978	0.475040
979	0.437696
980	0.475744
981	0.437600
982	0.477856
983	0.438608
984	0.476592
985	0.436592
986	0.475888
987	0.436704
988	0.475232
989	0.435280
990	0.475120
991	0.437184
992	0.476480
993	0.436560
994	0.476128
995	0.437728
996	0.475744
997	0.436848
998	0.476688
999	0.437072
1000	0.476128
