1	0.046650
2	0.071975
3	0.083100
4	0.135850
5	0.149575
6	0.165700
7	0.169525
8	0.219825
9	0.264900
10	0.250775
11	0.297600
12	0.376050
13	0.380175
14	0.323275
15	0.387100
16	0.374925
17	0.406025
18	0.474650
19	0.518125
20	0.514000
21	0.549125
22	0.544100
23	0.591425
24	0.591425
25	0.593900
26	0.518550
27	0.563225
28	0.663600
29	0.587025
30	0.550525
31	0.589975
32	0.564100
33	0.662450
34	0.688225
35	0.639250
36	0.650425
37	0.662425
38	0.664025
39	0.660125
40	0.682350
41	0.667875
42	0.670650
43	0.657175
44	0.658125
45	0.713725
46	0.711000
47	0.701775
48	0.654175
49	0.683725
50	0.652200
51	0.671450
52	0.685650
53	0.668300
54	0.693900
55	0.702725
56	0.653025
57	0.697200
58	0.692075
59	0.688250
60	0.685575
61	0.674375
62	0.676550
63	0.677925
64	0.673950
65	0.716750
66	0.684375
67	0.671500
68	0.702150
69	0.646400
70	0.705725
71	0.687200
72	0.684850
73	0.718025
74	0.701350
75	0.701100
76	0.678075
77	0.680750
78	0.700450
79	0.686900
80	0.658775
81	0.682250
82	0.682200
83	0.688000
84	0.685425
85	0.635125
86	0.663450
87	0.683300
88	0.654075
89	0.643700
90	0.687775
91	0.671200
92	0.705550
93	0.629525
94	0.723800
95	0.684975
96	0.686600
97	0.703425
98	0.653425
99	0.696900
100	0.636025
101	0.684075
102	0.694425
103	0.662375
104	0.693775
105	0.659600
106	0.686400
107	0.710700
108	0.699525
109	0.673100
110	0.715550
111	0.667350
112	0.657175
113	0.718825
114	0.728050
115	0.670300
116	0.698275
117	0.698350
118	0.669325
119	0.709000
120	0.681450
121	0.707475
122	0.725150
123	0.671800
124	0.711550
125	0.709500
126	0.689950
127	0.660425
128	0.679625
129	0.683450
130	0.700800
131	0.691475
132	0.668875
133	0.687050
134	0.718625
135	0.693125
136	0.694850
137	0.734900
138	0.696550
139	0.685600
140	0.701075
141	0.723575
142	0.718450
143	0.721900
144	0.713175
145	0.689575
146	0.677350
147	0.704525
148	0.692175
149	0.663275
150	0.679200
151	0.677050
152	0.717875
153	0.663350
154	0.716900
155	0.720500
156	0.676450
157	0.702950
158	0.717125
159	0.652625
160	0.705225
161	0.718475
162	0.721050
163	0.683550
164	0.669900
165	0.675375
166	0.667900
167	0.702025
168	0.652500
169	0.678725
170	0.707350
171	0.655350
172	0.686175
173	0.725225
174	0.691300
175	0.656800
176	0.653700
177	0.693700
178	0.723800
179	0.684900
180	0.669800
181	0.708350
182	0.657875
183	0.696600
184	0.703650
185	0.702275
186	0.675375
187	0.708575
188	0.676600
189	0.657075
190	0.706150
191	0.704875
192	0.714100
193	0.700875
194	0.663525
195	0.666600
196	0.698175
197	0.695625
198	0.707950
199	0.674350
200	0.690650
201	0.697600
202	0.660925
203	0.693700
204	0.678150
205	0.665450
206	0.666275
207	0.675775
208	0.657300
209	0.691025
210	0.664750
211	0.727750
212	0.663650
213	0.658075
214	0.673325
215	0.686075
216	0.687425
217	0.699350
218	0.681700
219	0.705175
220	0.673050
221	0.702925
222	0.681800
223	0.643700
224	0.691450
225	0.696800
226	0.726100
227	0.715925
228	0.676550
229	0.703525
230	0.650825
231	0.690075
232	0.693750
233	0.712225
234	0.698150
235	0.678500
236	0.678850
237	0.665175
238	0.646325
239	0.664200
240	0.698300
241	0.629950
242	0.724325
243	0.682075
244	0.713825
245	0.705275
246	0.659750
247	0.700800
248	0.675575
249	0.683525
250	0.715250
251	0.679575
252	0.674275
253	0.705400
254	0.724700
255	0.673675
256	0.691675
257	0.668525
258	0.720125
259	0.648025
