1001	0	0	3	0	54	0	0	1	0	0	0	1	0	0	3	0	0	7	3	1	0	11	1	0	0	0	1	10	0	3	0	1	2	8	0	0	1	7	0	1	0	10	0	29	3	11	12	0	0	2	0	0	4	2	11	11	48	0	8	10	0	6	0	0	0	7	9	13	24	2	0	0	14	27	0	0	18	0	13	50	1	119	140	30	2	0	33	4	1	4	0	0	0	0	0	123	17	95	4	0	0	0	16	3	1	7	7	5	0	21	77	0	0	0	1	0	9	2	2	2	0	4	0	2	1	1	12	1	0	1	1	0	5	1	0	0	0	1	28	0	7	1	27	0	2	0	0	6	0	0	1	63	0	0	0	15	1	32	0	1	1	1	0	2	2	0	0	1	0	61	1	6	2	0	2	7	4	2	6	1	4	0	0	0	1	1	0	1	2	0	0	5	0	0	0	1	3029	12	3	
0	1	0	15	7	6	3	98	0	9	10	16	6	1	23	4	8	7	0	2	4	0	0	0	1	0	0	0	0	1	0	0	0	15	11	100	0	2	0	1	8	2	3	0	0	0	1	0	2	0	1	1	0	103	2	2	1	0	3	7	0	6	0	56	0	0	0	0	2	0	0	0	83	1	0	5	1	7	0	23	0	0	14	27	3	0	1	4	1	1	25	0	0	2	13	3	0	0	1	22	0	0	0	0	0	37	0	3	0	74	0	0	1	1	1	0	0	0	1	2	0	0	10	0	2	20	0	0	1	0	0	0	4	0	1	0	0	6	13	2	2	0	8	2	0	0	0	1	19	4	0	2	0	3	0	0	8	0	0	4	0	0	6	0	0	0	0	0	0	0	9	0	1	0	0	0	6	1	0	0	19	1	0	1	0	1	21	7	2	1	0	0	0	1	4	5	0	0	0	11	
0	1	0	0	2	0	0	0	11	0	0	35	0	3	2	0	53	0	0	5	27	0	0	0	2	0	1	1	0	1	0	0	0	0	1	1	0	4	1	10	8	2	3	0	0	2	5	3	5	0	2	6	22	0	7	3	0	0	0	3	0	11	4	1	0	5	7	0	0	0	3	0	0	0	1	0	10	0	18	2	0	56	4	17	3	36	0	149	4	11	32	3	0	12	3	2	5	12	0	0	0	2	5	5	1	1	0	2	0	9	3	1	3	2	0	0	28	1	2	1	3	1	2	0	0	17	2	16	0	0	0	34	2	4	0	1	0	15	12	18	0	0	0	0	17	5	3	0	1	0	0	1	0	7	4	0	0	2	328	6	1	0	1	9	0	2	0	6	1	0	1	5	0	6	0	1	3	0	2	2	1	0	6	0	1	1	1	0	0	1	0	0	0	21	40	0	46	0	2	0	
0	1	0	38	0	0	10	2	12	1	0	0	5	0	0	0	15	1	1	2	2	20	0	0	0	4	7	0	0	1	0	1	2	34	8	2	0	1	0	0	2	10	0	2	1	1	12	5	0	0	12	1	0	5	0	2	0	8	0	0	0	0	1	0	0	0	0	27	0	0	0	232	0	45	0	0	6	4	5	5	0	17	0	16	0	4	2	9	2	1	0	3	0	13	24	0	1	4	1	0	0	0	0	19	0	0	0	5	0	0	0	2	4	2	2	5	1	1	0	3	24	0	3	0	2	0	4	3	0	0	0	0	2	0	1	0	0	1	18	0	6	0	1	0	0	0	0	1	6	0	0	5	0	0	0	0	0	1	0	0	0	0	4	1	12	1	5	0	0	0	0	28	0	1	0	0	3	0	3	2	0	1	0	0	1	13	0	1	0	2	33	0	0	46	0	2	4	0	45	1	
0	4	0	0	0	0	0	2	0	0	0	4	0	0	7	0	0	0	0	0	5	0	3	1	96	5	0	0	0	4	6	0	0	4	0	9	22	1	1	0	0	94	25	0	0	6	0	4	34	0	6	0	11	1	0	1	4	1	2	101	16	2	31	29	42	37	11	11	0	5	39	0	3	0	20	2	0	20	8	0	20	79	0	0	10	6	93	6	5	107	5	0	3	87	116	0	0	0	10	0	2	0	6	15	0	23	2	3	1	0	0	0	0	1	23	54	0	1	52	0	23	3	3	1	0	0	34	0	0	0	0	0	0	5	0	1	0	0	0	0	1	1	0	0	5	0	1	0	0	2	0	0	2	2	0	2	0	0	4	3	0	1	0	0	5	0	0	7	52	2	0	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	1	1	27	0	11	0	0	5	0	0	0	2	0	
0	0	0	7	333	5	0	0	0	8	5	0	0	0	1	21	7	0	0	0	1	1	0	0	48	0	18	7	0	1	1	0	89	1	0	100	0	25	0	0	1	0	5	0	3	0	20	2	1	9	16	82	0	0	0	1	9	160	0	0	19	1	56	0	10	0	0	1	0	31	0	0	5	25	7	0	25	0	0	0	1	5	181	3	3	0	0	12	0	0	7	0	20	0	2	7	15	0	20	4	0	0	2	0	4	0	0	0	2	22	1	0	0	0	1	1	0	1	0	7	0	0	1	4	15	1	0	2	1	1	2	0	3	16	0	0	11	2	0	0	7	1	0	7	3	0	3	0	40	0	0	0	6	0	6	2	5	1	5	1	0	0	0	0	0	10	4	0	19	9	1	0	2	1	0	0	0	0	1	1	38	4	2	0	0	2	5	0	2	0	1	0	0	5	1	0	0	0	1	3	
1	1	0	11	7	10	0	0	102	0	4	3	0	0	0	1	0	0	11	2	11	0	0	0	0	17	0	4	7	9	2	3	1	0	0	0	18	2	3	0	5	6	0	12	0	11	0	0	0	1	0	0	0	3	2	0	1	2	0	27	12	26	2	20	2	0	16	0	11	2	4	1	0	1	4	8	21	4	1	10	0	32	6	0	0	1	3	21	2	0	36	0	19	0	4	0	1	0	1	6	0	0	7	0	0	5	0	1	0	0	0	25	80	0	1	7	1	48	0	16	0	3	4	0	6	2	1	2	0	0	1	8	0	1	1	1	0	0	3	0	0	1	63	0	1	0	8	0	0	3	4	0	7	0	1	0	33	2	0	0	0	2	0	0	0	14	0	0	6	31	0	0	0	1	2	0	0	2	0	1	1	1	0	0	0	16	0	2	17	8	0	3	0	0	0	0	23	10	1	0	
7	13	0	0	45	3	0	4	0	0	6	1	1	2	9	0	4	0	1	16	0	0	1	0	3	0	22	2	0	0	0	0	1	97	4	0	2	0	32	2	13	6	0	0	0	4	26	5	0	1	20	2	32	28	1	0	4	18	13	0	6	50	4	3	6	2	5	19	3	0	0	0	22	26	9	0	0	6	0	1	0	18	0	0	1	2	7	2	0	33	8	7	0	0	0	3	0	23	2	0	1	1	0	2	0	4	95	6	1	2	0	36	1	0	0	0	0	0	1	0	0	0	0	2	1	0	3	12	0	0	3	1	1	0	0	0	0	0	20	9	15	5	2	1	2	0	0	12	0	1	0	5	19	0	1	0	6	7	0	0	14	0	11	0	0	16	0	1	0	0	4	5	0	0	0	1	5	0	0	0	79	1	5	0	1	1	0	8	10	0	0	0	1	0	0	3	5	2	2	0	
0	9	3	0	0	8	0	1	6	121	1	0	0	0	2	0	5	1	0	2	3	0	1	13	1	0	1	1	0	71	3	0	16	84	0	1	0	4	6	28	1	7	2	25	0	1	0	0	0	9	3	0	16	5	2	3	11	1	0	0	14	21	8	0	2	124	33	23	1	0	2	21	1	31	1	0	0	0	1	8	7	0	10	0	2	27	5	2	12	20	0	4	0	0	1	0	1	0	0	95	0	5	5	0	0	0	4	0	0	6	0	3	0	0	1	28	2	0	5	0	0	1	3	1	1	4	0	1	3	5	4	0	1	0	0	0	6	31	1	0	14	16	0	11	7	0	2	5	0	0	0	0	1	3	4	0	1	3	1	0	0	15	0	16	2	0	0	0	46	0	0	0	0	0	1	18	0	3	8	1	0	6	26	2	0	13	0	28	2	1	0	0	1	0	0	0	1	0	0	0	
0	0	13	7	0	4	1	0	0	0	0	3	2	1	1	2	0	0	0	0	0	0	30	5	0	7	0	18	0	0	0	0	0	0	0	3	0	51	6	0	0	3	0	0	1	4	3	0	2	0	0	4	21	9	6	4	0	3	0	0	1	0	0	12	2	0	0	17	0	3	0	0	10	21	51	6	7	7	2	28	0	0	6	0	0	0	8	0	2	4	0	12	18	6	0	4	1	0	0	3	2	0	0	22	3	1	0	3	1	1	6	0	0	0	6	6	37	18	13	0	0	1	3	6	0	0	0	0	4	13	30	1	0	0	0	1	3	0	6	22	0	0	3	0	3	1	0	0	4	0	0	0	0	0	1	0	0	0	1	0	4	0	0	0	0	1	1	1	0	6	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	3	4	0	12	1	2	39	0	12	7	0	41	0	0	5	
